"ID","SEASON","EPISODE","SPEAKER","SENTENCE","STARTING TIMESTAMP","ENDING TIMESTAMP","LAUGH"
"253","1","4","Leonard","This is ridiculous. Damn it, Sheldon, snap out of it! You're a physicist-- You belong at the university doing research, not hiding in your room!","00:15:59,800","00:16:07,200",False
"254","1","4","Mrs","Well, that looks awful fancy. What is that?","00:16:27,600","00:16:30,000",False
"255","1","4","Mrs","You know how your daddy used to say that you can only fish for so long before you got to throw a stick of dynamite in the water?","00:16:45,300","00:16:52,000",True
"256","1","4","Sheldon","I'm not going to apologize-- I didn't say anything that wasn't true.","00:17:11,600","00:17:14,300",False
"257","1","4","Mrs","- Why not? - Because people don't like it!","00:17:22,700","00:17:25,300",True
"258","1","4","Mrs","Remember all the ass-kickings you got from the neighbor kids?","00:17:27,000","00:17:29,600",True
"259","1","4","Mrs","Now, let's get crackin'. Shower, shirt, shoes, and let's shove off.","00:17:32,600","00:17:37,300",True
"260","1","4","Sheldon","There wouldn't have been any ass-kickings if that stupid death ray had worked.","00:17:40,000","00:17:43,800",True
"261","1","4","Mrs","Leonard, the Lord never gives us more than we can handle. Thankfully, He blessed me with two other children who are dumb as soup.","00:17:53,400","00:18:00,300",True
"262","1","4","Gablehouser","Now, that's impossible! You must have had him when you were a teenager.","00:18:48,200","00:18:51,400",True
"263","1","4","Mrs","I'm very proud of you honey. You showed a lot of courage today.","00:19:33,400","00:19:36,800",True
"264","1","4","Sheldon","Is Dr. Gablehauser going to be my new daddy?","00:19:45,300","00:19:48,100",True
"265","1","5","Sheldon","All right! I'm moving my infantry division. Augmented by bataillon of orcs from Lord of the Rings. We flank the Tennessee volunteers and the North, once again, wins the battle of Gettysburg.","00:00:00,400","00:00:11,500",True
"266","1","5","Leonard","No, orcs are magic. Superman is vulnerable to magic. Not to mention you already lost Godzilla to the Illinois cavalry and Hulk.","00:00:17,900","00:00:25,500",True
"267","1","5","Raj","Why don't you just have Robert E. Lee charge the line with Shiva and Ganesh?","00:00:26,100","00:00:30,000",True
"268","1","5","Penny","My boss says you have to either order or leave and never come back.","00:00:48,600","00:00:51,900",True
"269","1","5","Howard","What do you recommend for someone who worked up a man-sized appetite from a morning of weight training and cardio funk?","00:00:52,800","00:00:58,000",True
"270","1","5","Sheldon","We don't eat here. I don't know what's good.","00:01:05,300","00:01:07,300",False
"271","1","5","Sheldon","I like hamburgers where we usually have them. You can't make the assumption that I'll like them here.","00:01:13,300","00:01:17,700",True
"272","1","5","Sheldon","Can't we just go to Big Boy? They only have one burger... the Big Boy.","00:01:25,900","00:01:30,500",True
"273","1","5","Sheldon","Excuse me, in a world that already includes a Big Boy, why would I settle for something like a Big Boy?","00:01:32,800","00:01:37,400",True
"274","1","5","Leonard","Leslie and I do research together at the university.","00:02:03,900","00:02:06,200",False
"275","1","5","Lesley","Yep, come for the breasts, stay for the brains. Glad I ran into you. The Physics Department string quartet needs a new cellist.","00:02:08,900","00:02:16,200",False
"276","1","5","Leonard","Yeah, my parents felt that naming me Leonard and putting me in Advanced Placement classes wasn't getting me beaten up enough.","00:02:38,600","00:02:45,300",True
"277","1","5","Howard","If you're into music, I happen to be a human beatbox.","00:02:46,100","00:02:48,900",False
"278","1","5","Sheldon","- He asked her out once. It was an embarrassing failure.","00:03:06,200","00:03:10,100",True
"279","1","5","Howard","How can she take your order when you're too neurotic to talk to her?","00:03:22,900","00:03:25,900",True
"280","1","5","Leonard","What did Penny mean, ""You'd make a cute couple?""","00:03:32,900","00:03:35,200",False
"281","1","5","Leonard","If Penny didn't know that Leslie had turned me down, then it would unambiguously mean that she, Penny, thought I should ask her, Leslie, out, indicating that she had no interest in me asking her, Penny, out. But, because she did know that I had asked Leslie out and that she, Leslie, had turned me down, then she, Penny, could be offering consolation.","00:03:54,000","00:04:11,200",True
"282","1","5","Leonard","""That's too bad, you would have made a cute couple,"" but while thinking: ""Good, Leonard remains available.""","00:04:13,200","00:04:19,700",True
"283","1","5","Sheldon","- You're talking to one of the three men in the Western hemisphere capable of following that train of thought.","00:04:25,600","00:04:31,900",True
"284","1","5","Sheldon","I said I could follow it. I didn't say I care.","00:04:34,000","00:04:36,600",True
"285","1","5","Lesley","If you're up for it, we could practice that middle section again.","00:05:32,700","00:05:35,700",False
"286","1","5","Lesley","Just so we're clear, you understand that me hanging back to practice with you is a pretext for letting you know that I'm sexually available.","00:05:43,700","00:05:49,900",True
"287","1","5","Lesley","That was before I saw you handling that beautiful piece of wood between your legs.","00:06:02,900","00:06:07,100",True
"288","1","5","Lesley","I thought I saw your pupils dilate when you looked at her. Which, unless you're a heroin addict, points to sexual attraction.","00:06:31,500","00:06:37,200",True
"289","1","5","Leonard","I did have a poppy seed bagel for breakfast. Which could cause a positive urine test for opiates, but certainly not dilate my pupils. So I guess there was no point in bringing it up.","00:06:38,700","00:06:48,300",True
"290","1","5","Leonard","- Good. - Yeah, it is. It is good.","00:07:01,200","00:07:03,700",False
"292","1","5","Sheldon","I need your opinion on a matter of semiotics.","00:07:50,800","00:07:53,100",False
"293","1","5","Sheldon","Semiotics. The study of signs and symbols. It's a branch of philosophy related to linguistics.","00:07:55,200","00:08:00,000",True
"294","1","5","Penny","All right, look, a tie on the doorknob usually means someone doesn't want to be disturbed because, they're... you know, gettin' busy.","00:08:26,800","00:08:33,900",True
"295","1","5","Sheldon","So you're saying Leonard has a girl in there?","00:08:36,100","00:08:38,000",False
"296","1","5","Penny","Well, either that or he's lost his tie rack and gotten really into Bryan Adams.","00:08:38,200","00:08:42,700",True
"297","1","5","Sheldon","Yes, but there's usually planning, courtship, advance notice... Last time, I was able to book a cruise to the Arctic to see a solar eclipse.","00:08:59,500","00:09:08,300",True
"298","1","5","Penny","You had to leave the state because your roommate was having sex?","00:09:09,700","00:09:13,000",False
"299","1","5","Sheldon","I didn't have to. The dates just happened to coincide.","00:09:13,300","00:09:16,200",True
"300","1","5","Sheldon","I don't know what the protocol is here.","00:09:45,400","00:09:47,100",True
"301","1","5","Sheldon","Do I stay? Do I leave? Do I wait to greet them with a refreshing beverage?","00:09:49,000","00:09:53,700",True
"302","1","5","Sheldon","Are you insane? Are you out of your mind? Are you-- Look! That fixes the problem I've been having.","00:12:19,000","00:12:24,800",True
"303","1","5","Sheldon","I don't come into your house and touch your board.","00:12:56,600","00:12:58,700",False
"304","1","5","Lesley","Sorry, I've got to run. If you come up with an adjective, text me.","00:13:10,000","00:13:13,500",True
"305","1","5","Leonard","You can stare at your board all day. She's still going to be right.","00:13:22,800","00:13:25,700",False
"306","1","5","Penny","Just pretty good? I'd think you were doing very good.","00:13:38,900","00:13:42,100",True
"307","1","5","Leonard","Pretty, very... there's really no objective scale for delineating variations of ""good."" Why do you ask?","00:13:43,900","00:13:49,500",True
"308","1","5","Penny","Well, a little bird told me that you and Leslie hooked up last night.","00:13:50,100","00:13:53,900",True
"309","1","5","Sheldon","You're wound awfully tight for a man who's just had sexual intercourse.","00:14:10,900","00:14:14,100",True
"310","1","5","Sheldon","Do you realize I may have to share a Nobel Prize with your booty call?","00:14:46,200","00:14:50,000",True
"311","1","5","Sheldon","I don't have to believe in it for her to be lucky.","00:15:10,100","00:15:12,600",True
"312","1","5","Leonard","Regardless, I have a chance at a real relationship with Leslie. I'm not going to pass that up for some hypothetical future of happiness with a woman who may or may not want me to be happy, with a woman who is currently making me happy.","00:15:13,700","00:15:25,800",True
"313","1","5","Lesley","Careful, Leonard. Liquid nitrogen, 320 degrees below zero.","00:15:40,500","00:15:43,800",False
"314","1","5","Lesley","Because I got a bowl of Cheerios and I couldn't find a knife.","00:15:55,200","00:15:58,300",True
"315","1","5","Leonard","I'm not sure, but I think I'm about to discover how the banana felt.","00:16:24,200","00:16:27,700",True
"316","1","5","Lesley","Listen, neither of us are neuroscientists, but we both understand the biochemistry of sex. I mean, dopamine in our brains is released across synapses, causing pleasure. You stick electrodes in a rat's brain, give him an orgasm button, he'll push that thing until he starves to death.","00:16:32,200","00:16:45,200",True
"317","1","5","Lesley","Well, the only difference between us and the rat is that you can't stick an electrode in our hypothalamus. That's where you come in.","00:16:48,300","00:16:54,300",True
"318","1","5","Lesley","I don't know about your sex drive, but I'm probably good till New Year's.","00:17:02,000","00:17:05,600",True
"319","1","5","Raj","A little bird told us. Apparently, you are a magnificent beast.","00:17:40,100","00:17:45,400",True
"320","1","5","Sheldon"," but I think we may be looking at my new Tuesday hamburger.","00:17:59,100","00:18:04,200",True
"321","1","5","Sheldon","The name always confused me anyway. Souplantation. You can't grow soup.","00:18:17,800","00:18:22,600",True
"322","1","5","Sheldon","Terrific. You'll be happy to know that I plan to come here every Tuesday night for the foreseeable future.","00:18:28,200","00:18:33,100",False
